tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
i think both my barchie and varchie oomfs can admit we’re all glad bughead is actual dust and bones with no sight of them anywhere https://t.co/OFFzV5Cy5p,False,en,9,0,2021-02-25 02:37:02,1364766324480761856,"['think', 'barchie', 'varchie', 'oomfs', 'admit', 'glad', 'bughead', 'actual', 'dust', 'bones', 'sight', 'anywhere']",think barchie varchie oomfs admit glad bughead actual dust bones sight anywhere,0.25,0.55
@bqrchies they played the barchie theme from 1x01 rejection scene in their porch scene hello,False,en,0,0,2021-02-25 02:36:56,1364766299079983105,"['played', 'barchie', 'theme', '1x01', 'rejection', 'scene', 'porch', 'scene', 'hello']",played barchie theme 1x01 rejection scene porch scene hello,0.0,0.0
@slowburnsftw exactly. like idc if you think barchie was rushed or dry it’s better than 4 season of nothing??? barchies getting what they wanted and still aren’t enjoying it 😭,False,en,3,0,2021-02-25 02:36:47,1364766260442128388,"['exactly', 'like', 'idc', 'think', 'barchie', 'rushed', 'dry', 'better', '4', 'season', 'nothing', 'barchies', 'getting', 'wanted', 'still', 'enjoying']",exactly like idc think barchie rushed dry better 4 season nothing barchies getting wanted still enjoying,0.29583333333333334,0.48750000000000004
#Riverdale omg Barchie is GIVING ME LIFE!!!!!,False,en,0,0,2021-02-25 02:36:42,1364766240754049026,"['riverdale', 'omg', 'barchie', 'giving', 'life']",riverdale omg barchie giving life,0.0,0.0
Barchie's love story is truly so epic,False,en,1,0,2021-02-25 02:36:34,1364766207346307072,"['barchie', 'love', 'story', 'truly', 'epic']",barchie love story truly epic,0.3,0.5
Why are some Barchie and just Riverdale fans in general are so soft? Y'all get worried at the smallest scenes and don't know what angst is. Probably because this is the first time this show has had any 😅,False,en,47,9,2021-02-25 02:36:26,1364766175075463176,"['barchie', 'riverdale', 'fans', 'general', 'soft', 'get', 'worried', 'smallest', 'scenes', 'know', 'angst', 'probably', 'first', 'time', 'show']",barchie riverdale fans general soft get worried smallest scenes know angst probably first time show,0.13333333333333333,0.39444444444444443
first it was “barchie are gonna get together by the end of this episode they’re such a fastburn” but now it’s “they’re only using each other for sex” when that’s literally the whole point of the friends with benefits trope before it takes one of them to realize they want more https://t.co/YqUhAxMq7a,False,en,55,5,2021-02-25 02:36:23,1364766162492530689,"['first', 'barchie', 'gonna', 'get', 'together', 'end', 'episode', 'fastburn', 'using', 'sex', 'literally', 'whole', 'point', 'friends', 'benefits', 'trope', 'takes', 'one', 'realize', 'want']",first barchie gonna get together end episode fastburn using sex literally whole point friends benefits trope takes one realize want,0.13749999999999998,0.5180555555555555
barchie collecting tropes 1 by 1 from bffs to lovers to unrequited to fake dating to fwb and next is d*@th im right🤞🤞,False,en,0,0,2021-02-25 02:36:13,1364766118297161728,"['barchie', 'collecting', 'tropes', '1', '1', 'bffs', 'lovers', 'unrequited', 'fake', 'dating', 'fwb', 'next', 'im', 'right']",barchie collecting tropes 1 1 bffs lovers unrequited fake dating fwb next im right,-0.25,0.5
LOVE SEEING ALL THIS BARCHIE ON THE TL IM SO HAPPY FOR THEM,False,en,0,0,2021-02-25 02:36:10,1364766104913076228,"['love', 'seeing', 'barchie', 'tl', 'im', 'happy']",love seeing barchie tl im happy,0.65,0.8
"Don’t give up hope! 
They’ll find balance but why as a writer do this?! #barchie https://t.co/lLLKBOwd6A",True,en,3,0,2021-02-25 02:36:09,1364766103285747713,"['give', 'hope', 'find', 'balance', 'writer', 'barchie']",give hope find balance writer barchie,0.0,0.0
@RiverdaleWriter I know Barchie is far from over. Can’t wait to see how they find their way back #Riverdale,False,en,14,0,2021-02-25 02:36:08,1364766098596507648,"['know', 'barchie', 'far', 'wait', 'see', 'find', 'way', 'back', 'riverdale']",know barchie far wait see find way back riverdale,0.05,0.5
EXQUEEEZEE MEE? BARCHIE SERVING LIKE THIS??? https://t.co/o3PEcbrn0I,False,en,1,0,2021-02-25 02:36:04,1364766079206227971,"['exqueeezee', 'mee', 'barchie', 'serving', 'like']",exqueeezee mee barchie serving like,0.0,0.0
@jaceyskeene HELPPPPPSHWHSJS LIKE VERONICA AND ARCHIE WERE GETTING MORE SCENES THAN BARCHIE AT THIS POINT,False,en,6,0,2021-02-25 02:36:00,1364766064698138631,"['helpppppshwhsjs', 'like', 'veronica', 'archie', 'getting', 'scenes', 'barchie', 'point']",helpppppshwhsjs like veronica archie getting scenes barchie point,0.5,0.5
"lets think about it this way since yall constantly compare barchie/varchie to leyton/brucas. in season 5, the amount of BRUCAS scenes that made it seen like lucas was going to choose brooke just for him to choose peyton? i honestly see that happening (despite my hate for leyton)",False,en,57,10,2021-02-25 02:35:55,1364766044670353412,"['lets', 'think', 'way', 'since', 'yall', 'constantly', 'compare', 'barchie', 'varchie', 'leyton', 'brucas', 'season', '5', 'amount', 'brucas', 'scenes', 'made', 'seen', 'like', 'lucas', 'going', 'choose', 'brooke', 'choose', 'peyton', 'honestly', 'see', 'happening', 'despite', 'hate', 'leyton']",lets think way since yall constantly compare barchie varchie leyton brucas season 5 amount brucas scenes made seen like lucas going choose brooke choose peyton honestly see happening despite hate leyton,-0.0666666666666667,0.7111111111111111
Theory: va will start working more together at the school next episode and maybe have some angst and Barchie will also start to have more sex and more feelings and Archie will be conflicted. But when he sees Betty with Glenn he will realize he wants her not v.,False,en,3,0,2021-02-25 02:35:54,1364766039322599426,"['theory', 'va', 'start', 'working', 'together', 'school', 'next', 'episode', 'maybe', 'angst', 'barchie', 'also', 'start', 'sex', 'feelings', 'archie', 'conflicted', 'sees', 'betty', 'glenn', 'realize', 'wants', 'v']",theory va start working together school next episode maybe angst barchie also start sex feelings archie conflicted sees betty glenn realize wants v,0.33999999999999997,0.32
can you imagine if barchie and choni were friends with benefits at the same time.................,False,en,4,0,2021-02-25 02:35:41,1364765986574848005,"['imagine', 'barchie', 'choni', 'friends', 'benefits', 'time']",imagine barchie choni friends benefits time,0.0,0.125
@tolovethis @SotoSsntiago if you think barchie is only being used for drama when it’s been foreshadowed since episode 1... then you are the dumb one,False,en,2,0,2021-02-25 02:35:36,1364765965372768258,"['think', 'barchie', 'used', 'drama', 'foreshadowed', 'since', 'episode', '1', 'dumb', 'one']",think barchie used drama foreshadowed since episode 1 dumb one,-0.1875,0.75
BARCHIE LOVE CONFESSION YEAH I NEED https://t.co/quX4ZE9zcq,False,en,10,0,2021-02-25 02:35:19,1364765894048706562,"['barchie', 'love', 'confession', 'yeah', 'need']",barchie love confession yeah need,0.5,0.6
i have mixed feelings about the barchie storyline rn but i dont think they are used as a plot device at all? they have their own story that has nothing to do with the rest it’s not pushing any other storyline so idk what plot they even would be a device her 😭,False,en,33,1,2021-02-25 02:35:18,1364765889468518412,"['mixed', 'feelings', 'barchie', 'storyline', 'rn', 'dont', 'think', 'used', 'plot', 'device', 'story', 'nothing', 'rest', 'pushing', 'storyline', 'idk', 'plot', 'even', 'would', 'device']",mixed feelings barchie storyline rn dont think used plot device story nothing rest pushing storyline idk plot even would device,0.15833333333333333,0.5416666666666666
"If they are not Riverdale's love story, then why this? #Barchie #Riverdale https://t.co/gWQFXeC8Xu",False,en,9,1,2021-02-25 02:35:14,1364765869956608001,"['riverdale', 'love', 'story', 'barchie', 'riverdale']",riverdale love story barchie riverdale,0.5,0.6
@seokjinwest How can they be the plot device when they’re a secret currently? Barchie can’t be angst for Ronnie when she has no clue about them. Ronnie can be angst for Betty tho,False,en,0,0,2021-02-25 02:35:11,1364765860674605058,"['plot', 'device', 'secret', 'currently', 'barchie', 'angst', 'ronnie', 'clue', 'ronnie', 'angst', 'betty', 'tho']",plot device secret currently barchie angst ronnie clue ronnie angst betty tho,-0.2,0.55
i’ll manifest barchie wedding tonight❤️,False,en,3,1,2021-02-25 02:34:56,1364765794803007490,"['manifest', 'barchie', 'wedding', 'tonight']",manifest barchie wedding tonight,0.0,0.0
"even if they do a varchie/barchie triangle, we all know barchie is gonna get picked. which one is out here cuddling and giving goodbye kisses?? right",False,en,1,0,2021-02-25 02:34:40,1364765730064003075,"['even', 'varchie', 'barchie', 'triangle', 'know', 'barchie', 'gonna', 'get', 'picked', 'one', 'cuddling', 'giving', 'goodbye', 'kisses', 'right']",even varchie barchie triangle know barchie gonna get picked one cuddling giving goodbye kisses right,0.2857142857142857,0.5357142857142857
naur bc you really couldn’t tell me Barchie wasn’t endgame when they barely talked but now ..... seeing them act like a couple is just suspicious sorry I’m not used to this https://t.co/VvgiWEw29v,False,en,5,0,2021-02-25 02:34:31,1364765692298465284,"['naur', 'bc', 'really', 'tell', 'barchie', 'endgame', 'barely', 'talked', 'seeing', 'act', 'like', 'couple', 'suspicious', 'sorry', 'used']",naur bc really tell barchie endgame barely talked seeing act like couple suspicious sorry used,-0.08333333333333333,0.43333333333333335
RT @BARCHONIS: Don’t tell me the car the students work on is the same car Barchie fucks in. 💀 #Riverdale,False,en,0,1,2021-02-25 02:34:29,1364765683830120450,"['tell', 'car', 'students', 'work', 'car', 'barchie', 'fucks', 'riverdale']",tell car students work car barchie fucks riverdale,0.0,0.125
"the writers are even falling inlove with barchie this season, don’t loose hope🙏🙏💞💞",False,en,15,0,2021-02-25 02:34:14,1364765619917381638,"['writers', 'even', 'falling', 'inlove', 'barchie', 'season', 'loose', 'hope']",writers even falling inlove barchie season loose hope,-0.07692307692307693,0.2692307692307692
"If Barchie ain't endgame, Roberto ugly ass will never live in peace https://t.co/z0jRzdNtu1",False,en,5,0,2021-02-25 02:34:04,1364765576275451906,"['barchie', 'endgame', 'roberto', 'ugly', 'ass', 'never', 'live', 'peace']",barchie endgame roberto ugly ass never live peace,-0.38409090909090904,0.75
"They played their song from the pilot when he broke her heart

They cast childhood actors to show everything started with Barchie and they are once constant. They did a parallel between their pilot dance with 4x17 dance. To show all wrongs being corrected.
https://t.co/l8HWaHtuiz",True,en,3,1,2021-02-25 02:34:02,1364765568084099084,"['played', 'song', 'pilot', 'broke', 'heart', 'cast', 'childhood', 'actors', 'show', 'everything', 'started', 'barchie', 'constant', 'parallel', 'pilot', 'dance', '4x17', 'dance', 'show', 'wrongs', 'corrected']",played song pilot broke heart cast childhood actors show everything started barchie constant parallel pilot dance 4x17 dance show wrongs corrected,0.0,0.16666666666666666
SO BARCHIE ENDGAME?,False,en,3,0,2021-02-25 02:33:56,1364765545292251139,"['barchie', 'endgame']",barchie endgame,0.0,0.0
Ughhhh #Barchie is going to kill me but I love it 🤍 https://t.co/oeL1jrqERf,True,en,2,0,2021-02-25 02:33:51,1364765523272208388,"['ughhhh', 'barchie', 'going', 'kill', 'love']",ughhhh barchie going kill love,0.5,0.6
"The writers planned for Barchie to happen since the beginning and no one can convince me otherwise. The same exact music playing from pilot is literally hinting at that. Open your eyes, they are ENDGAME. No need to worry. https://t.co/BC5OK1J2Xk",True,en,10,1,2021-02-25 02:33:47,1364765506083807235,"['writers', 'planned', 'barchie', 'happen', 'since', 'beginning', 'one', 'convince', 'otherwise', 'exact', 'music', 'playing', 'pilot', 'literally', 'hinting', 'open', 'eyes', 'endgame', 'need', 'worry']",writers planned barchie happen since beginning one convince otherwise exact music playing pilot literally hinting open eyes endgame need worry,0.08333333333333333,0.2916666666666667
@RiverdaleWriter I just don’t like barchie,False,en,1,0,2021-02-25 02:33:46,1364765502955003905,"['like', 'barchie']",like barchie,0.0,0.0
"RT @Barchiecute: If now Barchie's story is Fwb and it's just beginning, we're not going to have depth yet, and that's fine with me, because…",False,en,0,1,2021-02-25 02:33:33,1364765447091073024,"['barchie', 'story', 'fwb', 'beginning', 'going', 'depth', 'yet', 'fine']",barchie story fwb beginning going depth yet fine,0.4166666666666667,0.5
OKAY BARCHIE IS ENDGAME IM BACK ON TRACK NO NEGATIVITY HERE,False,en,8,0,2021-02-25 02:33:28,1364765427168067586,"['okay', 'barchie', 'endgame', 'im', 'back', 'track', 'negativity']",okay barchie endgame im back track negativity,0.25,0.25
“Lets go upstairs.” ❤️🔥 #Barchie #Riverdale,False,en,5,0,2021-02-25 02:33:13,1364765364500844546,"['lets', 'go', 'upstairs', 'barchie', 'riverdale']",lets go upstairs barchie riverdale,0.0,0.0
"I am here to give you guys hope, to make sure you don't automatically assume just because they're playing up the triangle that it's over. It's not. #riverdale #barchie",False,en,13,4,2021-02-25 02:33:10,1364765350022307842,"['give', 'guys', 'hope', 'make', 'sure', 'automatically', 'assume', 'playing', 'triangle', 'riverdale', 'barchie']",give guys hope make sure automatically assume playing triangle riverdale barchie,0.5,0.8888888888888888
I can’t be the only one who’s confident about barchie endgame,False,en,11,0,2021-02-25 02:33:09,1364765349019668481,"['one', 'confident', 'barchie', 'endgame']",one confident barchie endgame,0.25,0.9166666666666667
Remember that patience is key when you're a Barchie.,False,en,16,3,2021-02-25 02:32:51,1364765270548488192,"['remember', 'patience', 'key', 'barchie']",remember patience key barchie,0.0,1.0
so y’all think they’re gonna play into barchie for the third time and not actually follow through? nah i don’t think so,False,en,14,0,2021-02-25 02:32:46,1364765252324233219,"['think', 'gonna', 'play', 'barchie', 'third', 'time', 'actually', 'follow', 'nah', 'think']",think gonna play barchie third time actually follow nah think,0.0,0.05
"to be honest, no. some of the scenes i didn’t like. but some of the scenes i LOVED. 😊 like the porch scene and how that parallels to 1x01 with the music, pretty much explaining that #barchie is now and forever for each other. 💓 https://t.co/q6Q3dJRIqR",True,en,3,0,2021-02-25 02:32:38,1364765216806993923,"['honest', 'scenes', 'like', 'scenes', 'loved', 'like', 'porch', 'scene', 'parallels', '1x01', 'music', 'pretty', 'much', 'explaining', 'barchie', 'forever']",honest scenes like scenes loved like porch scene parallels 1x01 music pretty much explaining barchie forever,0.32499999999999996,0.655
