tweets,quote_status,language,favorite_count,retweet_count,time,id,cleaned_tweets,neg,neu,pos
"@emmasben nah issokay,as long as my choni still together",False,en,0,0,2021-02-26 04:39:50,1365159615856402436," nah issokay,as long as my choni still together",0.0,0.0,1.0
RT @beautifullyles: talk shit on riverdale all you want but they’re doing really good with adult choni after the 7 year time jump madelaine…,False,en,0,8,2021-02-26 04:38:18,1365159230714634247,rt : talk shit on riverdale all you want but they’re doing really good with adult choni after the 7 year time jump madelaine…,0.043478260869565216,0.0,0.9565217391304348
@chonisofty barb &amp;&amp; a choni ? such a win pop awf queen 😩,False,en,1,0,2021-02-26 04:34:22,1365158239906668546, barb &amp;&amp; a choni ? such a win pop awf queen :weary face:,0.0,0.0,1.0
"RT @availablebiebzs: He stood looking at me, with HIS eyes!  I literally cried in his arms for five minutes, when I sobbed (she makes the g…",False,en,0,104,2021-02-26 04:33:20,1365157980413509635,"rt : he stood looking at me, with his eyes!  i literally cried in his arms for five minutes, when i sobbed (she makes the g…",0.0,0.0,1.0
RT @ariwadubil: god is woman and that woman is billie https://t.co/GV0O8VD4Kj,False,en,0,24,2021-02-26 04:33:08,1365157931763851265,rt : god is woman and that woman is billie ,0.0,0.0,1.0
So I’ve read two fics both about 150k in the past 24 hours.. what did you do today 🙃,False,en,4,0,2021-02-26 04:32:36,1365157794182217730,so i’ve read two fics both about 150k in the past 24 hours.. what did you do today :upside-down face:,0.0,0.0,1.0
RT @billboard: Billie Eilish's #TheWorldsALittleBlurry documentary tells the coming-of-age story behind one of the biggest pop stars in the…,False,en,0,102,2021-02-26 04:31:58,1365157637285896197,rt : billie eilish's theworldsalittleblurry documentary tells the coming-of-age story behind one of the biggest pop stars in the…,0.0,0.0,1.0
"RT @thatgirlambb: spoilers?//
-
-
-
-
i really feel for billie. in her relationship with a 22yr old she seemed to be the more mature one...…",False,en,0,169,2021-02-26 04:31:49,1365157598912249860,"rt : spoilers?//
-
-
-
-
i really feel for billie. in her relationship with a 22yr old she seemed to be the more mature one...…",0.0,0.038461538461538464,0.9615384615384616
"A must watch, such an amazing, beautiful, and well put together documentary. https://t.co/RAOpKFlQZr",True,en,0,0,2021-02-26 04:30:35,1365157286809853955,"a must watch, such an amazing, beautiful, and well put together documentary. ",0.08333333333333333,0.0,0.9166666666666666
RT @robynchoni: my mum says cheryl won’t get the vixens back but she’ll get toni back because she saw the little smile on toni’s face. she…,False,en,0,3,2021-02-26 04:29:44,1365157075718914052,rt : my mum says cheryl won’t get the vixens back but she’ll get toni back because she saw the little smile on toni’s face. she…,0.0,0.0,1.0
THE DOCUMENTARY WAS SO GOOD!!! @billieeilish I love you so much🥺❤️ #TheWorldsALittleBlurry,False,en,0,0,2021-02-26 04:28:59,1365156884316119040,the documentary was so good!!!  i love you so much:pleading face::red heart: theworldsalittleblurry,0.2,0.0,0.8
RT @stefsarch: proof i have been saying choni is the naley of rvd,True,en,0,2,2021-02-26 03:59:53,1365149563665940481,rt : proof i have been saying choni is the naley of rvd,0.0,0.0,1.0
RIVALS TO LOVERS CHONI,False,en,0,0,2021-02-26 03:59:35,1365149487052644357,rivals to lovers choni,0.25,0.0,0.75
"""A story where Penelope is abusive towards Cheryl because of her sexuality, so she runs away to live with Toni. Then Toni gets all the Serpents to confront Penelope and give her what she deserves.""
Choni One Shots by geritis - Multifandom https://t.co/jKreow3Dpk via @ao3org",False,en,0,0,2021-02-26 03:48:15,1365146633906880517,"""a story where penelope is abusive towards cheryl because of her sexuality, so she runs away to live with toni. then toni gets all the serpents to confront penelope and give her what she deserves.""
choni one shots by geritis - multifandom  via ",0.023255813953488372,0.0,0.9767441860465116
RT @abu29ine: “are u ok?” bro i shuffle the same playlist everyday don’t ask me if im ok,False,en,0,118598,2021-02-26 03:38:39,1365144219564855297,rt : “are u ok?” bro i shuffle the same playlist everyday don’t ask me if im ok,0.0,0.0,1.0
RT @cherylstopaaz: choni angst and tension is what i live for,False,en,0,2,2021-02-26 03:27:41,1365141458169327623,rt : choni angst and tension is what i live for,0.0,0.0,1.0
@bettyarchics and no more bugbarvarchie nonsense. i am not a bughead! just a barchie and a varchie! and obv a choni but that was obvious,False,en,3,0,2021-02-26 03:25:00,1365140783121240067, and no more bugbarvarchie nonsense. i am not a bughead! just a barchie and a varchie! and obv a choni but that was obvious,0.0,0.0,1.0
choni angst yass,False,en,0,0,2021-02-26 03:19:58,1365139514604326918,choni angst yass,0.0,0.0,1.0
RT @cappuchoni: toni has not stopped fighting for cheryl since the day they met,False,en,0,51,2021-02-26 03:15:48,1365138469274726400,rt : toni has not stopped fighting for cheryl since the day they met,0.0,0.0,1.0
"RT @ruephoriia: cheryl: *tries to intimidate toni every chance she gets* 

toni: 😏🥰",False,en,0,27,2021-02-26 03:14:55,1365138245034651648,"rt : cheryl: *tries to intimidate toni every chance she gets* 

toni: :smirking face::smiling face with hearts:",0.0,0.0,1.0
me trying to care about the other couples in rvd besides choni and barchie  https://t.co/EfsWAaYG7f,False,en,13,1,2021-02-26 03:14:30,1365138139497529345,me trying to care about the other couples in rvd besides choni and barchie  ,0.0,0.0,1.0
Well well well I love Tony this season but I don't know if I'm selfish but cherryl deserves the vixens and I was hurt by Tony's comment that cherryl would never manage to take the vixens To fields larger territories that hurt me #Choni #weirdchoni,False,en,0,0,2021-02-26 03:12:45,1365137702073470978,well well well i love tony this season but i don't know if i'm selfish but cherryl deserves the vixens and i was hurt by tony's comment that cherryl would never manage to take the vixens to fields larger territories that hurt me choni weirdchoni,0.022222222222222223,0.0,0.9777777777777777
@VanessaMorgan The show is yours V i'm so proud of you thank u so much💖,False,en,1,0,2021-02-26 03:10:46,1365137202649391104, the show is yours v i'm so proud of you thank u so much:sparkling heart:,0.0,0.0,1.0
RT @adoreschoni: gonna be sick.....? https://t.co/8WtVVsdp1P,False,en,0,73,2021-02-26 03:04:14,1365135555684663296,rt : gonna be sick.....? ,0.0,0.25,0.75
RT @starrytopaz: i just think it’s a crime that we’ve never seen cheryl pull toni onto her lap,False,en,0,18,2021-02-26 03:02:26,1365135105199661057,rt : i just think it’s a crime that we’ve never seen cheryl pull toni onto her lap,0.0,0.0,1.0
"RT @chonigif: ""... you're sensational.""

""... we need you.""

[2x14 - 5x05] #riverdale #choni https://t.co/l1GrK0sjqs",False,en,0,111,2021-02-26 02:57:28,1365133855787606016,"rt : ""... you're sensational.""

""... we need you.""

[2x14 - 5x05] riverdale choni ",0.0,0.15384615384615385,0.8461538461538461
RT @ruestopaz: has anyone checked on that person who tweeted that they didnt want cheryl to cry in s5,True,en,0,2,2021-02-26 02:55:11,1365133278622208001,rt : has anyone checked on that person who tweeted that they didnt want cheryl to cry in s5,0.0,0.0,1.0
RT @sapphicvanessa: hello everyone cheryl blossom wore lingerie to go see her ex girlfriend,False,en,0,4,2021-02-26 02:55:05,1365133255259918339,rt : hello everyone cheryl blossom wore lingerie to go see her ex girlfriend,0.0,0.0,1.0
RT @Tonicheryltopaz: That office scene was foreplay to Cheryl,False,en,0,3,2021-02-26 02:55:02,1365133241452273664,rt : that office scene was foreplay to cheryl,0.0,0.0,1.0
RT @topazgotjuice: I WASNT EXPECTING TO SEE HER FACE TODAY https://t.co/KFAWDKlVdJ,False,en,0,17,2021-02-26 02:55:00,1365133231893471232,rt : i wasnt expecting to see her face today ,0.0,0.0,1.0
RT @choniswitches2: Toni really had a year old master plan to get cheryl back out,False,en,0,22,2021-02-26 02:54:44,1365133168358154241,rt : toni really had a year old master plan to get cheryl back out,0.0,0.0,1.0
RT @chonisational: What if Cheryl only opened her blazer like that when she got to Toni’s office 😏,False,en,0,6,2021-02-26 02:54:42,1365133156077232131,rt : what if cheryl only opened her blazer like that when she got to toni’s office :smirking face:,0.0625,0.0,0.9375
RT @goldenschoni: toni is so damn kind and generous i love her so much. i would say million of things to describe her but at the same time…,False,en,0,2,2021-02-26 02:54:10,1365133025990828032,rt : toni is so damn kind and generous i love her so much. i would say million of things to describe her but at the same time…,0.037037037037037035,0.0,0.9629629629629629
@chonistyles @CW_Riverdale a little kiss ain’t going to hurt anybody #choni #chonideservesbetter,False,en,2,0,2021-02-26 02:44:37,1365130619152437250,  riverdale a little kiss ain’t going to hurt anybody choni chonideservesbetter,0.0,0.0,1.0
RT @cubannkcc: @CW_Riverdale Choni endgame https://t.co/GcaRAwM2jg,False,en,0,2,2021-02-26 02:41:12,1365129761337401345,rt :  riverdale choni endgame ,0.25,0.0,0.75
@robynchoni The writers just hate Choni for NO REASON,False,en,6,0,2021-02-26 02:40:35,1365129605418541057, the writers just hate choni for no reason,0.0,0.125,0.875
"Cheryl Blossom and Toni Topaz having some #choni moments in street &amp; lingerie cosplays 
As always, adding a big hit of spicey &amp; sweet to #Riverdale 💕
with @cecec0splay
📸 @altovenue https://t.co/VOGRxIni93",False,en,311,13,2021-02-26 02:37:25,1365128808525950978,"cheryl blossom and toni topaz having some choni moments in street &amp; lingerie cosplays 
as always, adding a big hit of spicey &amp; sweet to riverdale :two hearts:
with 
:camera with flash:  ",0.0,0.0,1.0
yall choni kagroeyskshsnn,False,en,0,0,2021-02-26 02:37:19,1365128785004097536,yall choni kagroeyskshsnn,0.0,0.0,1.0
@lemonaestheticc Who’s the ananonymous top?👀,False,en,10,0,2021-02-26 02:36:57,1365128691215400963, who’s the ananonymous top?:eyes:,0.0,0.0,1.0
@aceduggar you’re making a choni edit https://t.co/EYpgcI43EB,False,en,0,0,2021-02-26 02:35:41,1365128371626266637, you’re making a choni edit ,0.0,0.0,1.0
@transjnpr @dykespeon Finally I am not alone!,False,en,1,0,2021-02-26 02:35:34,1365128344296120327,  finally i am not alone!,0.0,0.0,1.0
@blossom_choni @dykespeon that fandom is a goddamn nightmare,False,en,2,0,2021-02-26 02:34:07,1365127979928416256, choni  that fandom is a goddamn nightmare,0.0,0.0,1.0
@blossom_choni @dykespeon i went looking through the replies just to try and find someone who shares my experiences holy shit,False,en,4,0,2021-02-26 02:32:55,1365127676717977602, choni  i went looking through the replies just to try and find someone who shares my experiences holy shit,0.0,0.0,1.0
time jump CHONI BAGS BY CLAIRO...,False,en,2,0,2021-02-26 02:31:23,1365127289080578048,time jump choni bags by clairo...,0.0,0.16666666666666666,0.8333333333333334
@vanessastopaz @sexitopaz I was gonna add Choni but the loss of motivation I went through was so bad😭 I almost didn’t even make it😭,False,en,0,0,2021-02-26 02:21:56,1365124910595604482,  i was gonna add choni but the loss of motivation i went through was so bad:loudly crying face: i almost didn’t even make it:loudly crying face:,0.0,0.0,1.0
RT @livetweetdisbih: the girl in the back is all of us,True,en,0,4,2021-02-26 02:20:24,1365124525113884673,rt : the girl in the back is all of us,0.0,0.0,1.0
"RT @RyanSchocket: taylor swift when she tweets ""not a lot going on at the moment"" https://t.co/0GvLY81FQz",False,en,0,3679,2021-02-26 02:20:09,1365124461830283264,"rt : taylor swift when she tweets ""not a lot going on at the moment"" ",0.0,0.0,1.0
@sexitopaz i think it’s choni &amp; tabitha’s show but go awf !,False,en,2,0,2021-02-26 02:17:03,1365123683145031686, i think it’s choni &amp; tabitha’s show but go awf !,0.0,0.0,1.0
RT @archiesrcnnie: weirdo https://t.co/GNly9eCDho,False,en,0,20,2021-02-26 02:15:42,1365123343142289410,rt : weirdo ,0.0,0.0,1.0
"@CevansCafe That's awesome 💥
And yesss🤍As adults they really are great, The only thing that hurts is Choni - I wish they were together",False,en,0,0,2021-02-26 02:13:52,1365122881215102979," that's awesome :collision:
and yesss:white heart:as adults they really are great, the only thing that hurts is choni - i wish they were together",0.047619047619047616,0.0,0.9523809523809523
"https://t.co/38mZRsftED
Is @JuliDG loving barchie more than choni? 👀😂",False,en,1,0,2021-02-26 02:05:39,1365120813968617472,"
is  loving barchie more than choni? :eyes::face with tears of joy:",0.0,0.0,1.0
"RT @mylittlefaith: anyways, as much fun as the vixen/dance battle related tension is gonna be, i really hope choni get some good emotional…",False,en,0,4,2021-02-26 02:05:35,1365120795677188099,"rt : anyways, as much fun as the vixen/dance battle related tension is gonna be, i really hope choni get some good emotional…",0.045454545454545456,0.0,0.9545454545454546
"@VanessaMorgan Wow it was a fresh start of season 5, choni I hope you come back in the series",False,en,2,0,2021-02-26 02:01:17,1365119714259787778," wow it was a fresh start of season 5, choni i hope you come back in the series",0.0,0.0,1.0
"Also the way Toni bc HBIC to get Cheryl out of the house, EVERYTHING!! Enemies to lovers again?? Idk anyway, Choni endgame!!❤️ #choni #Riverdale",False,en,0,0,2021-02-26 01:59:29,1365119264257105924,"also the way toni bc hbic to get cheryl out of the house, everything!! enemies to lovers again?? idk anyway, choni endgame!!:red heart: choni riverdale",0.043478260869565216,0.0,0.9565217391304348
